Media Name,Media Url,Publish Date,Title,Article Url
cnn.com,cnn.com,2023-12-29,Man allegedly motivated by Hamas attack charged with attempting to join Somalia-based terrorist organization,https://edition.cnn.com/2023/12/29/us/new-jersey-man-terrorist-organization-hamas/index.html
nytimes.com,nytimes.com,2023-12-29,Pentagon’s New Plans to Reduce Civilian Deaths Leave Questions Over Israel,https://www.nytimes.com/2023/12/29/us/politics/military-civilian-deaths.html
nypost.com,nypost.com,2023-12-28,"Year in whoppers: National Security Adviser is caught clueless, the NY Times relies on Hamas and more",https://nypost.com/2023/12/28/opinion/year-in-whoppers-national-security-adviser-is-caught-clueless-the-ny-times-relies-on-hamas-and-more/
nypost.com,nypost.com,2023-12-28,Israeli tanks advance deep into Gaza town after strikes cause new mass exodus,https://nypost.com/2023/12/28/news/israeli-tanks-advance-into-gaza-town-after-strikes-cause-new-mass-exodus/
nypost.com,nypost.com,2023-12-28,NYC Palestinian restaurant chain facing death threats for ‘openly genocidal’ menu phrase owner says is ‘nowhere near our definition’,https://nypost.com/2023/12/28/news/palestinian-restaurant-in-brooklyn-ripped-for-antisemitic-phrase-on-menus/
nytimes.com,nytimes.com,2023-12-28,Gazans face an endless trek for safety as the evacuation orders keep coming.,https://www.nytimes.com/live/2023/12/28/world/israel-hamas-war-gaza-news/gazans-face-an-endless-trek-for-safety-as-the-evacuation-orders-keep-coming
nytimes.com,nytimes.com,2023-12-28,A report of a leaked judicial draft threatens Israel’s wartime unity.,https://www.nytimes.com/live/2023/12/28/world/israel-hamas-war-gaza-news/israels-wartime-unity-faces-a-challenge-in-a-looming-court-decision
cnn.com,cnn.com,2023-12-28,"December 28, 2023 Israel-Hamas war",https://edition.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-28-23/index.html
nypost.com,nypost.com,2023-12-28,"Thousands of pro-Palestinian protesters swarm World Trade Center, chant for end of Israel during rowdy funeral procession",https://nypost.com/2023/12/28/metro/thousands-of-pro-palestinian-protesters-swarm-manhattan-to-call-for-ceasefire/
nbcnews.com,nbcnews.com,2023-12-28,Second American hostage in Gaza declared dead as a senior Israeli minister warns the war could expand,https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-hezbollah-lebanon-rcna131415
nytimes.com,nytimes.com,2023-12-28,Israel-Hamas War: Israeli Military Admits Fault in 2 Deadly Strikes in Central Gaza,https://www.nytimes.com/live/2023/12/28/world/israel-hamas-war-gaza-news
nytimes.com,nytimes.com,2023-12-28,‘Screams Without Words’: How Hamas Weaponized Sexual Violence on Oct. 7,https://www.nytimes.com/2023/12/28/world/middleeast/oct-7-attacks-hamas-israel-sexual-violence.html
nytimes.com,nytimes.com,2023-12-28,Israeli military admits fault in two deadly Dec. 24 strikes.,https://www.nytimes.com/live/2023/12/28/world/israel-hamas-war-gaza-news/israeli-military-makes-a-rare-admission-of-fault-in-a-statement-on-two-dec-24-airstrikes-in-gaza
nytimes.com,nytimes.com,2023-12-28,Israel Expresses Regret for ‘Unintended Harm’ to Civilians in Gaza Airstrike,https://www.nytimes.com/2023/12/28/world/middleeast/israel-gaza-airstrike.html
nytimes.com,nytimes.com,2023-12-28,A report on a leaked Supreme Court judicial draft has Israeli politicians on edge.,https://www.nytimes.com/live/2023/12/28/world/israel-hamas-war-gaza-news/a-report-on-a-leaked-supreme-court-judicial-draft-has-israeli-politicians-on-edge
nytimes.com,nytimes.com,2023-12-28,"Israeli American Thought to Be a Hostage Was Killed on Oct. 7, Her Family Says",https://www.nytimes.com/2023/12/28/world/middleeast/hostage-israel-hamas-judih-weinstein-haggai.html
nypost.com,nypost.com,2023-12-28,NY native held hostage in Gaza has been killed — Hamas terrorists still holding body,https://nypost.com/2023/12/28/news/judi-weinstein-haggai-new-york-native-held-hostage-in-gaza-has-been-killed/
nypost.com,nypost.com,2023-12-28,"Unruly pro-Palestinian protesters must face charges to ‘screw them up’ if they keep getting busted, ex-NYPD Commish Bill Bratton says",https://nypost.com/2023/12/28/metro/ex-nypd-commissioner-bill-bratton-says-unruly-pro-palestinian-protesters-need-to-face-charges/
nytimes.com,nytimes.com,2023-12-28,What Happened in One of Israel’s Deadliest Attacks in Gaza,https://www.nytimes.com/interactive/2023/12/28/world/middleeast/jabaliya-gaza-strike-israel.html
nypost.com,nypost.com,2023-12-28,Freed Israeli hostage Mia Schem ‘went through holocaust’ in Hamas captivity in Gaza: ‘Everyone over there is a terrorist’,https://nypost.com/2023/12/28/news/freed-hostage-mia-schem-i-went-through-a-holocaust-as-a-hamas-captive/
nytimes.com,nytimes.com,2023-12-28,A war cabinet member warns that Israel could open a new front against Hezbollah.,https://www.nytimes.com/live/2023/12/28/world/israel-hamas-war-gaza-news/a-war-cabinet-member-warns-that-israel-could-open-a-new-front-against-hezbollah-on-northern-border
nypost.com,nypost.com,2023-12-28,"Bill Bratton’s right, Mayor Adams: Don’t surrender to pro-Hamas ‘protester’ goons",https://nypost.com/2023/12/28/opinion/bill-brattons-right-mayor-adams-dont-surrender-to-pro-hamas-protester-goons/
nytimes.com,nytimes.com,2023-12-28,How Columbia’s President Has Avoided Fallout Over Israel-Gaza Protests,https://www.nytimes.com/2023/12/28/nyregion/columbia-university-israel-protests-nemat-shafik.html
cnn.com,cnn.com,2023-12-28,"December 28, 2023 Israel-Hamas war",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-28-23/index.html
nypost.com,nypost.com,2023-12-28,Iran and Hamas argue over credit for Oct. 7 terror attacks: ‘Looking to wash blood away with blood’,https://nypost.com/2023/12/28/news/iran-and-hamas-argue-over-credit-for-oct-7-terror-attacks-on-israel/
nypost.com,nypost.com,2023-12-28,"Donald Trump, for all his flaws, made Israel’s triumph over Hamas much more likely",https://nypost.com/2023/12/28/opinion/donald-trump-made-israels-triumph-over-hamas-much-more-likely/
nytimes.com,nytimes.com,2023-12-28,Here’s what to know about the judicial law that divided Israel before Oct. 7.,https://www.nytimes.com/live/2023/12/28/world/israel-hamas-war-gaza-news/heres-what-to-know-about-the-judicial-law-that-divided-israel-before-the-war
nytimes.com,nytimes.com,2023-12-28,Israel lidia con división e incertidumbre tras el ataque del 7 de octubre,https://www.nytimes.com/es/2023/12/28/espanol/israel-ataque-hamas.html
nytimes.com,nytimes.com,2023-12-28,Deadly strikes deepen the suffering at one of southern Gaza’s last working hospitals.,https://www.nytimes.com/live/2023/12/28/world/israel-hamas-war-gaza-news/deadly-strikes-deepen-the-suffering-at-one-of-southern-gazas-last-working-hospitals
nypost.com,nypost.com,2023-12-28,"Israeli official warns time running out for Lebanon to stop Hezbollah, raising fears of 2nd war front",https://nypost.com/2023/12/28/news/israeli-threatens-to-open-second-front-if-lebanon-doesnt-stop-hezbollah-rocket-strikes/
nytimes.com,nytimes.com,2023-12-28,"The human rights situation in the West Bank has ‘deteriorated rapidly,’ a U.N. report finds.",https://www.nytimes.com/live/2023/12/28/world/israel-hamas-war-gaza-news/the-human-rights-situation-in-the-west-bank-has-deteriorated-rapidly-a-un-report-finds
nytimes.com,nytimes.com,2023-12-28,Israeli raids in the West Bank target money changing businesses.,https://www.nytimes.com/live/2023/12/28/world/israel-hamas-war-gaza-news/israeli-raids-in-the-west-bank-target-money-changing-businesses
nypost.com,nypost.com,2023-12-28,"Hamas’ philosophy: All civilians, all children are tools of war",https://nypost.com/2023/12/28/opinion/hamas-philosophy-all-civilians-all-children-are-tools-of-war/
foxnews.com,foxnews.com,2023-12-27,Iran and Hamas argue over credit for Oct. 7 terror attacks: 'Looking to wash blood away with blood',https://www.foxnews.com/world/iran-hamas-argue-credit-oct-7-terror-attacks-looking-wash-blood
nytimes.com,nytimes.com,2023-12-27,Israel Warns That Time for Diplomacy With Lebanon Is ‘Running Out’,https://www.nytimes.com/2023/12/27/world/middleeast/israel-gaza-hamas-hezbollah.html
nytimes.com,nytimes.com,2023-12-27,Skepticism Grows Over Israel’s Ability to Dismantle Hamas,https://www.nytimes.com/2023/12/27/world/middleeast/israel-hamas-war-military.html
nytimes.com,nytimes.com,2023-12-27,Soy el alcalde de la Ciudad de Gaza y solo veo devastación,https://www.nytimes.com/es/2023/12/27/espanol/opinion/gaza-guerra-israel.html
nypost.com,nypost.com,2023-12-27,Israeli soldier killed was cousin of hostage mistakenly gunned down,https://nypost.com/2023/12/27/news/israeli-soldier-killed-was-cousin-of-hostage-mistakenly-gunned-down/
nbcnews.com,nbcnews.com,2023-12-27,A look inside the largest Hamas tunnel ever discovered by the Israeli military,https://www.nbcnews.com/news/world/look-largest-hamas-tunnel-ever-discovered-israeli-military-rcna131337
nytimes.com,nytimes.com,2023-12-27,Skepticism Grows Over Israel’s Ability to Dismantle Hamas,https://www.nytimes.com/2023/12/27/world/middleeast/israel-hamas-war-military.html?unlocked_article_code=1.JE0.eBxe.SVyKXmsbIYy1&hpgrp=ar-abar&smid=url-share
cnn.com,cnn.com,2023-12-27,"December 27, 2023 Israel-Hamas war",https://edition.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-27-23/index.html
nytimes.com,nytimes.com,2023-12-27,Intel Moves Forward With $25 Billion Chip Plant Expansion in Israel,https://www.nytimes.com/2023/12/27/world/middleeast/intel-israel-factory-expansion.html
nbcnews.com,nbcnews.com,2023-12-27,Central Gaza refugee camps pummeled,https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-gaza-military-campaign-many-months-rcna131270
nypost.com,nypost.com,2023-12-27,"Israel presses Gaza assault, comms blackout hits rescue efforts",https://nypost.com/2023/12/27/news/israel-presses-gaza-assault-comms-blackout-hits-rescue-efforts/
nypost.com,nypost.com,2023-12-27,"IDF pounds central Gaza as fighting intensifies on Lebanese border, threatens to engulf region",https://nypost.com/2023/12/27/news/idf-pounds-central-gaza-as-fighting-intensifies-in-lebanon/
nytimes.com,nytimes.com,2023-12-27,Israel-Hamas War: Top Israeli Official Threatens Stronger Action on Lebanon Border,https://www.nytimes.com/live/2023/12/27/world/israel-hamas-war-gaza-news
nytimes.com,nytimes.com,2023-12-27,Images of Watermelons Signal Support for Palestinians,https://www.nytimes.com/2023/12/27/style/watermelon-emoji-palestine.html
nytimes.com,nytimes.com,2023-12-27,A General’s Account of Oct. 7 Battle for Be’eri Stirs Debate in Israel,https://www.nytimes.com/2023/12/27/world/middleeast/israel-beeri-hiram-hamas.html
nytimes.com,nytimes.com,2023-12-27,Pro-Palestinian Protests Block Traffic at New York and L.A. Airports,https://www.nytimes.com/2023/12/27/nyregion/protests-nyc-la-jfk-lax-airport.html
nytimes.com,nytimes.com,2023-12-27,"Israeli Raid on West Bank Refugee Camp Kills 6, Palestinians Say",https://www.nytimes.com/2023/12/27/world/middleeast/israel-west-bank-refugee-camp-raid.html
nytimes.com,nytimes.com,2023-12-27,"Israel returns the bodies of 80 Palestinians to Gaza, officials say.",https://www.nytimes.com/live/2023/12/27/world/israel-hamas-war-gaza-news/israel-returns-the-bodies-of-80-palestinians-to-gaza-officials-say
nypost.com,nypost.com,2023-12-27,NYPD will be out in force at Times Square NYE ball drop to protect revelers from pro-Palestinian protesters who ‘want to do bad things’,https://nypost.com/2023/12/27/metro/nypd-bracing-for-pro-palestinian-protest-at-nye-ball-drop/
nypost.com,nypost.com,2023-12-27,At least 26 anti-Israel protesters arrested for blocking traffic to JFK as agitators stage similar rally outside LAX,https://nypost.com/2023/12/27/news/anti-israel-protesters-arrested-for-blocking-traffic-to-jfk/
cnn.com,cnn.com,2023-12-27,"December 27, 2023 Israel-Hamas war",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-27-23/index.html
nytimes.com,nytimes.com,2023-12-27,Hamas and Other Militant Groups Are Firing Rockets Into Israel Every Day,https://www.nytimes.com/2023/12/27/world/middleeast/israel-hamas-gaza-rockets.html
nypost.com,nypost.com,2023-12-27,"Biden’s war on manufacturing, peace requires Hamas’ elimination and other commentary",https://nypost.com/2023/12/27/opinion/bidens-war-on-manufacturing-peace-requires-hamas-elimination/
nypost.com,nypost.com,2023-12-27,Israeli officer killed by Hamas just weeks after performing song about dying on competition show,https://nypost.com/2023/12/27/news/israeli-officer-killed-by-hamas-after-performing-song-about-dying-on-competition-show/
nytimes.com,nytimes.com,2023-12-27,"The number of Palestinians in Israeli jails is at a 14-year high, a rights group says.",https://www.nytimes.com/live/2023/12/27/world/israel-hamas-war-gaza-news/the-number-of-palestinians-in-israeli-jails-has-reached-a-14-year-high-a-leading-rights-group-says
foxnews.com,foxnews.com,2023-12-27,"Pro-Palestinian protesters block main entrance to LAX on busy travel day, cops making arrests",https://www.foxnews.com/us/pro-palestine-protesters-block-main-entrance-lax-busy-travel-day-cops-making-arrests
nytimes.com,nytimes.com,2023-12-27,Blinken will visit Israel in early January for talks on the war in Gaza.,https://www.nytimes.com/live/2023/12/27/world/israel-hamas-war-gaza-news/blinken-will-visit-israel-in-early-january-for-talks-on-the-war-in-gaza
nytimes.com,nytimes.com,2023-12-26,Israel’s military outlines gains in northern Gaza and new campaigns in the south and center.,https://www.nytimes.com/live/2023/12/26/world/israel-hamas-war-gaza-news/israels-military-outlines-gains-in-northern-gaza-and-new-campaigns-the-southern-and-central-strip
foxnews.com,foxnews.com,2023-12-26,New York Times causes uproar for publishing op-ed by Gaza City mayor: 'Hamas-appointed mayor',https://www.foxnews.com/media/new-york-times-causes-uproar-publishing-op-ed-hamas-mayor
nypost.com,nypost.com,2023-12-26,"Gaza must be ‘deradicalized’ like post-WWII Germany as part of ‘prerequisites for peace,’ Netanyahu says",https://nypost.com/2023/12/26/news/netanyahu-gaza-must-be-deradicalized-like-germany-japan/
foxnews.com,foxnews.com,2023-12-26,News anchor fired after appearing in broadcast with Starbucks cup amid boycotts over Israel,https://www.foxnews.com/media/news-anchor-fired-appearing-broadcast-starbucks-cup-boycotts-israel
nytimes.com,nytimes.com,2023-12-26,"Iran Accuses Israel of Killing Sayyed Mousavi, a Military Official",https://www.nytimes.com/2023/12/26/world/middleeast/iran-military-official-israel-syria.html
nypost.com,nypost.com,2023-12-26,Mayor Adams sounds alarm on NYPD BLM settlement as anti-Israel protests rage: ‘Very troubling’,https://nypost.com/2023/12/26/metro/mayor-adams-warns-of-nypd-settlement-banning-kettling-as-anti-israel-protests-rage/
foxnews.com,foxnews.com,2023-12-26,"Israeli Prime Minister Netanyahu calls for destruction of Hamas, lists three 'prerequisites' for peace",https://www.foxnews.com/media/israeli-prime-minister-netanyahu-calls-destruction-hamas-lists-three-prerequisites-peace
nytimes.com,nytimes.com,2023-12-26,Israel-Hamas War: Top Israeli Official Set for Talks in Washington,https://www.nytimes.com/live/2023/12/26/world/israel-hamas-war-gaza-news
nytimes.com,nytimes.com,2023-12-26,"As World’s Gaze Shifts to Gaza, Israel’s Psyche Remains Defined by Oct. 7 Attack",https://www.nytimes.com/2023/12/26/world/middleeast/israel-netanyahu-politics-mood.html
nbcnews.com,nbcnews.com,2023-12-26,Activist Shaun King says Meta banned him from Instagram because of his pro-Palestinian stance,https://www.nbcnews.com/news/us-news/activist-shaun-king-says-meta-banned-instagram-palestinian-stance-rcna131244
nytimes.com,nytimes.com,2023-12-26,Another video shows Gazan detainees stripped to their underwear.,https://www.nytimes.com/live/2023/12/26/world/israel-hamas-war-gaza-news/israel-gaza-detainees-stripped-underwear
nypost.com,nypost.com,2023-12-26,House Speaker Mike Johnson slams New York Times for platforming Hamas mayor: ‘Does the NYT have no shame?’,https://nypost.com/2023/12/26/news/house-speaker-mike-johnson-slams-new-york-times-for-platforming-hamas-mayor-does-the-nyt-have-no-shame/
nytimes.com,nytimes.com,2023-12-26,Israel’s National Library Reopens After Delay Caused by Hamas Attacks,https://www.nytimes.com/2023/12/26/world/middleeast/israel-national-library-hamas-attacks.html
nypost.com,nypost.com,2023-12-26,Six pro-Palestinian protesters charged over Christmas Day rampage through NYC,https://nypost.com/2023/12/26/metro/six-pro-palestinian-protesters-charged-over-christmas-unrest/
nypost.com,nypost.com,2023-12-26,TV news anchor fired for appearing on camera with ‘pro-Israel’ Starbucks coffee cup,https://nypost.com/2023/12/26/media/tv-news-anchor-fired-for-appearing-on-camera-with-pro-israel-starbucks/
nytimes.com,nytimes.com,2023-12-26,A U.N. official sees peril looming for southern Gaza’s last big functioning hospital.,https://www.nytimes.com/live/2023/12/26/world/israel-hamas-war-gaza-news/southern-gazas-biggest-hospital-may-be-in-peril-if-fighting-gets-any-nearer-a-un-official-says
nytimes.com,nytimes.com,2023-12-26,Israel moves to limit visas for U.N. employees.,https://www.nytimes.com/live/2023/12/26/world/israel-hamas-war-gaza-news/israel-moves-to-limit-visas-for-un-employees
nytimes.com,nytimes.com,2023-12-26,"The Houthis attack another ship in the Red Sea, as Israel and Hezbollah trade fire.",https://www.nytimes.com/live/2023/12/26/world/israel-hamas-war-gaza-news/the-houthis-attack-another-ship-in-the-red-sea-as-israel-and-hezbollah-trade-fire
nypost.com,nypost.com,2023-12-26,Anti-Israel vandals leave bloody doll dubbed ‘Palestinian child messiah’ outside Rep. Torres’ office,https://nypost.com/2023/12/26/metro/pro-israel-democrat-ritchie-torres-office-vandalized-with-bloody-jesus-doll/
nypost.com,nypost.com,2023-12-26,"Israel is ‘close’ to dismantling Hamas in northern Gaza but war will last ‘many months,’ chief warns",https://nypost.com/2023/12/26/news/israel-is-close-to-dismantling-hamas-in-northern-gaza/
nytimes.com,nytimes.com,2023-12-26,The Free Speech Debate on Campus About the Israel-Gaza War,https://www.nytimes.com/2023/12/26/opinion/letters/free-speech-israel-gaza-war.html
nytimes.com,nytimes.com,2023-12-26,"The U.N. appoints a Dutch official to supervise Gaza aid, as called for by the Security Council.",https://www.nytimes.com/live/2023/12/26/world/israel-hamas-war-gaza-news/the-un-appoints-a-dutch-official-to-supervise-gaza-aid-as-called-for-by-the-security-council
nypost.com,nypost.com,2023-12-26,Freed 12-year-old hostage says Hamas terrorists told him Israel was destroyed,https://nypost.com/2023/12/26/news/freed-hostage-says-hamas-terrorists-told-him-israel-was-destroyed/
nytimes.com,nytimes.com,2023-12-26,"Israel Will Not Soon End Its War With Hamas, Officials Say",https://www.nytimes.com/2023/12/26/world/middleeast/israel-hamas-war.html
nypost.com,nypost.com,2023-12-26,Iran ratchets up uranium enrichment following threats against Israel,https://nypost.com/2023/12/26/news/iran-reverses-enrichment-slowdown-inches-closer-to-weapons-grade-uranium-report/
nypost.com,nypost.com,2023-12-26,Canceling Christmas is par for course for those who back Hamas’ terror,https://nypost.com/2023/12/26/opinion/canceling-christmas-is-par-for-course-for-those-who-back-hamas-terror/
nypost.com,nypost.com,2023-12-25,"Hamas rejects Egyptian proposal to end war with Israel, refuses free elections in Gaza",https://nypost.com/2023/12/25/news/gaza-terrorists-reject-giving-up-power-as-part-of-any-peace-plan-sources/
nypost.com,nypost.com,2023-12-25,Israeli mom who stalled Hamas captors with cookies shares life-saving recipe,https://nypost.com/2023/12/25/news/israeli-mom-who-stalled-hamas-captors-with-cookies-shares-recipe/
nypost.com,nypost.com,2023-12-25,Iran warns Israel ‘will pay the price’ after Tehran claims IDF airstrike killed top Revolutionary Guard commander,https://nypost.com/2023/12/25/news/israeli-airstrike-reportedly-takes-out-top-iranian-commander-tehran-warns-israel-will-pay-the-price/
nypost.com,nypost.com,2023-12-25,"Pro-Palestinian protesters chant ‘Christmas is canceled’ while carrying blood-red mock Nativity scene through NYC — scuffles break out, arrests made",https://nypost.com/2023/12/25/metro/pro-palestinian-protesters-out-to-cancel-christmas-as-they-storm-nyc-again/
nypost.com,nypost.com,2023-12-25,AOC slammed over Christmas message about Israel-Hamas war: ‘Jew hate’,https://nypost.com/2023/12/25/news/aoc-slammed-over-christmas-message-about-israel-hamas-war-jew-hate/
nypost.com,nypost.com,2023-12-25,Pro-Palestinian protesters disrupt Christmas fundraiser for blind children: ‘Shameful’,https://nypost.com/2023/12/25/news/pro-palestine-protest-disrupts-christmas-fundraiser-for-blind-children/
cnn.com,cnn.com,2023-12-25,"December 25, 2023 Israel-Hamas war",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-25-23/index.html
nypost.com,nypost.com,2023-12-25,"Netanyahu visits Israeli troops in Gaza, gets briefed on Hamas in civilian areas: ‘We’re not stopping’",https://nypost.com/2023/12/25/news/netanyahu-visits-troops-in-gaza-were-not-stopping/
nypost.com,nypost.com,2023-12-24,"Israel finds explosive belts made for kids, toy chests with warheads in Gaza",https://nypost.com/2023/12/24/news/israel-finds-explosive-belts-made-for-kids-toy-chests-with-warheads-in-gaza/
nypost.com,nypost.com,2023-12-24,Pro-Palestinian protesters in car caravan disrupt Christmas caroling in Washington Square Park,https://nypost.com/2023/12/24/metro/nyc-pro-palestinian-protesters-disrupt-christmas-caroling-in-washington-square-park/
foxnews.com,foxnews.com,2023-12-24,Evangelical Christian leader says Hamas stole Christmas in Bethlehem: Cut off the 'lights',https://www.foxnews.com/world/evangelical-christian-leader-hamas-stole-christmas-bethlehem-cut-off-lights
nytimes.com,nytimes.com,2023-12-24,"With Israeli Raids in the West Bank, ‘There’s No Such Thing as Sleeping at Night’",https://www.nytimes.com/2023/12/24/world/middleeast/israel-gaza-war-west-bank-jenin.html
nytimes.com,nytimes.com,2023-12-24,I Am Gaza City’s Mayor. Our Lives and Culture Are in Rubble,https://www.nytimes.com/2023/12/24/opinion/gaza-city-palestine-war.html
cnn.com,cnn.com,2023-12-24,"December 24, 2023 Israel-Hamas war",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-24-23/index.html
nypost.com,nypost.com,2023-12-24,Footage reveals intricate two-level Hamas HQs where 5 hostages’ bodies were found,https://nypost.com/2023/12/24/news/footage-reveals-intricate-two-level-hamas-hqs-where-5-hostages-bodies-were-found/
nytimes.com,nytimes.com,2023-12-24,Israel Relies on Combat Dogs in Gaza Strip,https://www.nytimes.com/2023/12/24/world/middleeast/israel-gaza-dogs.html
nypost.com,nypost.com,2023-12-24,14 IDF soldiers killed in Gaza combat as Israel pays ‘heavy price’ from continued Hamas resistance,https://nypost.com/2023/12/24/news/14-idf-soldiers-killed-in-gaza-combat-as-israel-pays-heavy-price-from-continued-hamas-resistance/
nytimes.com,nytimes.com,2023-12-24,Israel Says It Is Intensifying Its Campaign Against Hamas,https://www.nytimes.com/2023/12/24/world/middleeast/israel-gaza-war-netanyahu.html
nytimes.com,nytimes.com,2023-12-24,‘We have nothing to keep us warm and dry.’ Winter adds to the misery in Gaza.,https://www.nytimes.com/2023/12/24/world/middleeast/we-have-nothing-to-keep-us-warm-and-dry-winter-adds-to-the-misery-in-gaza.html
nytimes.com,nytimes.com,2023-12-23,Next steps under U.N. resolution on Gaza aid remain unclear.,https://www.nytimes.com/live/2023/12/23/world/israel-hamas-war-gaza-news/next-steps-under-un-resolution-on-gaza-aid-remain-unclear
nypost.com,nypost.com,2023-12-23,"Anti-Israel teachers getting away with blatant antisemitism as parents, critics decry ‘double standard’",https://nypost.com/2023/12/23/metro/double-standard-for-anti-israel-teachers-parent-leaders-critics-argue/
nypost.com,nypost.com,2023-12-23,Israeli military assassinates top Hamas weapons smuggler with airstrike: IDF,https://nypost.com/2023/12/23/news/israeli-military-assassinates-top-hamas-weapons-smuggler-idf/
nytimes.com,nytimes.com,2023-12-23,Israel-Hamas War: U.N. Security Council Resolution Is Criticized as Insufficient,https://www.nytimes.com/live/2023/12/23/world/israel-hamas-war-gaza-news
nytimes.com,nytimes.com,2023-12-23,Anti-government protests return to Israel.,https://www.nytimes.com/live/2023/12/23/world/israel-hamas-war-gaza-news/protest-tel-aviv
nypost.com,nypost.com,2023-12-23,Bethlehem cancels Christmas as Israel-Hamas war rages on,https://nypost.com/2023/12/23/news/bethlehem-cancels-christmas-as-israel-hamas-war-rages-on/
nytimes.com,nytimes.com,2023-12-23,‘God Is Under the Rubble in Gaza’: Bethlehem’s Subdued Christmas,https://www.nytimes.com/2023/12/23/world/middleeast/israel-gaza-bethlehem-christmas.html
nytimes.com,nytimes.com,2023-12-23,"Five Israeli soldiers killed, army says.",https://www.nytimes.com/live/2023/12/23/world/israel-hamas-war-gaza-news/israel-says-its-advancing-in-gaza-as-debate-over-its-military-goals-grows
nypost.com,nypost.com,2023-12-23,Professor calls on people to ‘go as hard as possible’ to ‘dismantle’ US at pro-Palestinian event: ‘Lean into scaring them’,https://nypost.com/2023/12/23/news/minnesota-professor-calls-to-decolonize-and-dismantle-the-us/
nypost.com,nypost.com,2023-12-23,House committee to probe UN agency for Palestinian refugees for suspected Hamas ties: ‘Troubling connection’,https://nypost.com/2023/12/23/news/house-republicans-gearing-up-for-united-nations-probe/
nypost.com,nypost.com,2023-12-23,Iran threatens to close Mediterranean Sea over Gaza war,https://nypost.com/2023/12/23/news/iran-threatens-to-close-mediterranean-sea-over-gaza-war/
nytimes.com,nytimes.com,2023-12-23,Biden says he did not urge Israel to accept a cease-fire in call with Netanyahu.,https://www.nytimes.com/live/2023/12/23/world/israel-hamas-war-gaza-news/biden-says-he-did-not-urge-israel-to-accept-a-cease-fire-in-call-with-netanyahu
nytimes.com,nytimes.com,2023-12-23,Aid workers criticize a U.N. resolution on Gaza aid as insufficient without a cease-fire.,https://www.nytimes.com/live/2023/12/23/world/israel-hamas-war-gaza-news/aid-workers-criticize-a-un-resolution-on-gaza-aid-as-insufficient-without-a-cease-fire
nytimes.com,nytimes.com,2023-12-23,Debate emerges in Israel over the goals of the Gaza war.,https://www.nytimes.com/live/2023/12/23/world/israel-hamas-war-gaza-news/debate-grows-in-israel-over-the-goals-of-the-gaza-war
nytimes.com,nytimes.com,2023-12-23,London police arrest a man over the removal of Banksy art believed to be tied to the Gaza conflict.,https://www.nytimes.com/live/2023/12/23/world/israel-hamas-war-gaza-news/banksy-artwork-london
nytimes.com,nytimes.com,2023-12-23,The Best Movie About Israel and Gaza Now Came Out 18 Years Ago,https://www.nytimes.com/2023/12/23/opinion/israel-gaza-munich.html
nytimes.com,nytimes.com,2023-12-23,"Israel boasts of its military code of conduct, but sees a need to remind soldiers — and discipline violators.",https://www.nytimes.com/live/2023/12/23/world/israel-hamas-war-gaza-news/israel-boasts-of-its-military-code-of-conduct-but-sees-a-need-to-remind-soldiers-and-discipline-violators
cnn.com,cnn.com,2023-12-23,Opinion: I criticized the war in Gaza. Then I was fired from my job as Santa,https://www.cnn.com/2023/12/23/opinions/israel-gaza-santa-fired-sag-harbor-dorph/index.html
nypost.com,nypost.com,2023-12-23,IDF achieves ‘full operational control’ of northern Gaza as fighting rages across the strip,https://nypost.com/2023/12/23/news/fighting-continues-in-north-and-south-gaza/
nypost.com,nypost.com,2023-12-23,Hamas claims fives hostages — including three Israelis — killed in Gaza strike,https://nypost.com/2023/12/23/news/hamas-claims-three-elderly-israeli-hostages-killed-in-gaza-strike/
nytimes.com,nytimes.com,2023-12-23,The Israeli military claims it has killed a key weapons smuggler for Hamas.,https://www.nytimes.com/live/2023/12/23/world/israel-hamas-war-gaza-news/the-israeli-military-claims-it-has-killed-a-key-weapons-smuggler-for-hamas
cnn.com,cnn.com,2023-12-23,"Israel-Hamas war, Gaza humanitarian crisis, UN Security Council",https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-23-23/index.html
nypost.com,nypost.com,2023-12-22,"Freed teen hostage whose dad and sister were killed by Hamas feared rape, torture and death",https://nypost.com/2023/12/22/news/freed-teen-hostage-feared-hamas-would-rape-torture-and-kill-her/
nytimes.com,nytimes.com,2023-12-22,Biden Supports Israel. Does the Rest of America?,https://www.nytimes.com/2023/12/22/podcasts/the-daily/biden-israel-us.html
nytimes.com,nytimes.com,2023-12-22,"What Happened in the Hamas Attack on Be’eri, Israel",https://www.nytimes.com/interactive/2023/12/22/world/europe/beeri-massacre.html
